issues,size_kb,topics,commits,commits_per_day,forks_per_day,age_days,days_since_update,recently_upload,has_homepage,stars,watchers,watchers_per_fork,activity_ratio,fork_star_ratio,issues_per_size,avg_growth_rate,creation_year,creation_month
278,13578,9,25,0.026041666666666668,1.2427083333333333,960,0,1,1,10153,10153,8.510477787091366,0.0,0.11749064408115029,0.020472788865159436,10.56503642039542,2022,10
118,48537,11,0,0.0,0.9214512152166255,2839,0,1,0,10146,10146,3.878440366972477,0.0,0.2578101902040012,0.0024310849231529937,3.5725352112676054,2017,8
49,24122,6,0,0.0,1.0749063670411985,801,3,1,1,10145,10145,11.782810685249709,0.003740648379052369,0.08486102897693672,0.0020312564772209094,12.649625935162094,2023,3
117,36543,0,0,0.0,0.37639710716633795,3042,0,1,0,10145,10145,8.860262008733624,0.0,0.11285235560812143,0.0032016199649737304,3.333881038448899,2017,1
252,4754,5,0,0.0,0.3156498673740053,5655,0,1,1,10123,10123,5.671148459383754,0.0,0.176313709996049,0.05299684542586751,1.7897807637906649,2009,11
127,74612,3,11,0.06179775280898876,4.977528089887641,178,0,1,1,10110,10110,11.410835214446953,0.0,0.08762733656413807,0.0017021162531998446,56.4804469273743,2024,11
11,3694,0,4,0.0010663822980538523,0.5531858171154359,3751,1,1,0,10090,10090,4.862650602409639,0.00026652452025586353,0.20562877811911603,0.002976995940460081,2.6892324093816633,2015,2
86,7007,4,0,0.0,1.3014119091467158,3258,0,1,0,10082,10082,2.3778301886792454,0.0,0.42050976891798075,0.012271689497716894,3.0935869898741943,2016,6
4,635492,17,3,0.0009970089730807576,1.8929877035559988,3009,0,1,1,10050,10050,1.7643960674157304,0.0,0.566709780121381,6.2943258226290455e-06,3.338870431893688,2017,2
628,7292,11,0,0.0,0.26777336701551785,2771,0,1,1,10031,10031,13.518867924528301,0.0,0.07396331738437002,0.08610996846290964,3.6186868686868685,2017,10
85,31379,19,0,0.0,1.879133409350057,877,0,1,0,10025,10025,6.083131067961165,0.0,0.16437263115898665,0.002708731676226896,11.417995444191344,2022,12
1444,75921,8,100,0.018871485185884128,0.28854500849216835,5299,0,1,1,10020,10020,6.553302812295618,0.0,0.1525795828759605,0.019019520033718817,1.890566037735849,2010,11
362,57474,12,0,0.0,0.6917994558880683,2573,0,1,0,10004,10004,5.620224719101124,0.0,0.17791104447776113,0.0062983906046107,3.8865578865578865,2018,5
28,61324,4,0,0.0,1.284527518172378,1926,0,1,0,9980,9980,4.033953112368634,0.0,0.24787095481414687,0.0004565837749694252,5.179034769071095,2020,2
0,16233,10,0,0.0,0.6435826408125577,2166,0,1,1,9973,9973,7.154232424677188,0.0,0.13976338480048126,0.0,4.60221504383941,2019,6
1,18717,14,79,0.014791237595955813,0.5791050365100169,5341,0,1,1,9960,9960,3.2201745877788555,0.0,0.3105109928722016,5.3424511165722836e-05,1.8644702358667167,2010,10
700,68115,0,0,0.0,0.4931506849315068,5037,0,1,1,9943,9943,4.002818035426731,0.0,0.249798873692679,0.010276586998649364,1.9736006351726876,2011,8
146,83048,10,3,0.024193548387096774,6.959677419354839,124,0,1,1,9909,9909,11.482039397450754,0.0,0.08708375378405651,0.0017579982901660466,79.272,2025,1
72,1959,15,0,0.0,0.39895897121861607,3266,0,1,1,9899,9899,7.5970836531082115,0.0,0.1316161616161616,0.036734693877551024,3.029996939087848,2016,6
773,180371,19,96,0.032171581769437,0.24832439678284182,2984,0,1,1,9895,9895,13.35357624831309,0.0,0.07487873888439774,0.004285587563479919,3.3149078726968173,2017,3
50,5380,5,0,0.0,0.26878526878526876,3367,0,1,0,9893,9893,10.931491712707182,0.0,0.09146957752173034,0.00929195316855603,2.937351543942993,2016,3
178,102763,20,26,0.014031300593631947,0.8078791149487318,1853,0,1,1,9863,9863,6.588510354041416,0.0,0.1517639902676399,0.001732124090148301,5.319848975188781,2020,4
3,351668,15,100,0.20491803278688525,1.4651639344262295,488,0,1,0,9861,9861,13.791608391608392,0.0,0.07250050699655243,8.53074908507716e-06,20.165644171779142,2024,1
38,16859,5,0,0.0,0.4371217215870881,2974,2,1,1,9851,9851,7.577692307692308,0.0006722689075630252,0.1319529029638652,0.0022538552787663107,3.3112605042016807,2017,4
761,7716,11,0,0.0,1.6427556818181819,1408,1,1,0,9844,9844,4.255944660613921,0.0007097232079489,0.23494159471813103,0.09861345082285862,6.9865152590489705,2021,7
236,1858,4,0,0.0,0.39863152559553977,3946,0,1,0,9841,9841,6.256198347107438,0.0,0.15982523877260718,0.12694997310381925,2.493286040030403,2014,8
1061,72602,3,67,0.012899499422410473,0.5947246823257605,5194,0,1,1,9803,9803,3.1735189381676916,0.0,0.3150754793961648,0.014613721196093825,1.8870067372473531,2011,3
203,3656,3,0,0.0,0.48688524590163934,1830,0,1,1,9797,9797,10.99551066217733,0.0,0.09093692590324556,0.05550998085862729,5.350628072091753,2020,5
165,45471,0,1,0.0002828054298642534,0.22737556561085973,3536,0,1,1,9785,9785,12.17039800995025,0.0,0.08215818516247701,0.0036286066150598172,2.766468758835171,2015,9
137,10181,20,0,0.0,0.6110354223433242,1468,0,1,0,9778,9778,10.90078037904125,0.0,0.09172717046732795,0.013455116872912985,6.656228727025187,2021,5
72,7594,0,0,0.0,0.31672742000810045,2469,0,1,0,9772,9772,12.49616368286445,0.0,0.0800163716361404,0.009479921000658328,3.9562753036437246,2018,8
279,23219,4,86,0.25443786982248523,2.603550295857988,338,0,1,1,9766,9766,11.097727272727273,0.0,0.09009931401658647,0.012015503875968992,28.80825958702065,2024,6
94,400,8,1,0.0003762227238525207,0.07562076749435666,2658,0,1,0,9733,9733,48.4228855721393,0.0,0.020649270597904255,0.2344139650872818,3.6603986461075593,2018,2
833,51920,6,22,0.03323262839879154,1.0694864048338368,662,0,1,1,9728,9728,13.740112994350282,0.0,0.07277212457600987,0.01604360470715125,14.672699849170437,2023,8
12,1400,8,0,0.0,0.17151848937844216,2542,2,1,1,9727,9727,22.309633027522935,0.0007864726700747149,0.04481907894736842,0.008565310492505354,3.825009830908376,2018,6
47,8344,4,72,0.2491349480968858,2.384083044982699,289,0,1,1,9718,9718,14.104499274310594,0.0,0.07089206708509106,0.005632115038945476,33.51034482758621,2024,8
667,9310,0,0,0.0,0.17718153251148175,4137,0,1,1,9709,9709,13.245566166439291,0.0,0.07548918640576725,0.0716356997100204,2.3463025616239728,2014,1
50,771392,9,0,0.0,0.6959553695955369,2868,0,1,1,9699,9699,4.859218436873747,0.0,0.20577319587628867,6.481780363576025e-05,3.3806204252352736,2017,7
99,407,0,0,0.0,0.7043062200956938,2090,0,1,0,9682,9682,6.577445652173913,0.0,0.15201900237529692,0.2426470588235294,4.630320420851267,2019,9
91,12868,3,1,0.0017605633802816902,2.2992957746478875,568,0,1,1,9672,9672,7.405819295558959,0.0,0.13501499017884835,0.00707125650788717,16.99824253075571,2023,11
53,256,0,0,0.0,1.9741379310344827,464,0,1,0,9655,9655,10.540393013100436,0.0,0.09486329743164872,0.20622568093385213,20.763440860215052,2024,2
165,7934,9,3,0.000658906215681968,0.2095321765868658,4553,0,1,1,9651,9651,10.116352201257861,0.0,0.09883961873186904,0.020793950850661626,2.119235836627141,2012,12
15,330,5,0,0.0,0.28398536448072054,3553,0,1,0,9641,9641,9.555004955401387,0.0,0.10464633893383116,0.045317220543806644,2.712718064153067,2015,9
110,4256,20,0,0.0,0.5176252319109462,1078,0,1,1,9633,9633,17.263440860215052,0.0,0.05791986713722234,0.025839793281653745,8.927710843373495,2022,6
74,29,0,0,0.0,0.6702941176470588,3400,0,1,0,9632,9632,4.226415094339623,0.0,0.23658258071213537,2.466666666666667,2.8321082034695677,2016,2
7,1132,12,0,0.0,1.7106939322829366,2983,0,1,1,9627,9627,1.8865373309817755,0.0,0.5300166181969256,0.00617828773168579,3.226206434316354,2017,3
580,1589,6,0,0.0,0.720526630760024,3342,17,0,1,9617,9617,3.9937707641196014,0.00508525276697577,0.25036390101892286,0.36477987421383645,2.876757403529764,2016,3
195,35435,5,4,0.022988505747126436,4.574712643678161,174,0,1,1,9562,9562,12.012562814070352,0.0,0.08323747777893967,0.00550287842871656,54.64,2024,12
182,7196,0,0,0.0,11.213483146067416,89,0,1,0,9543,9543,9.562124248496994,0.0,0.10456831517183571,0.025288314575517577,106.03333333333333,2025,2
579,2087103,17,100,0.05379236148466918,0.3410435718128026,1859,0,1,1,9518,9518,15.012618296529968,0.0,0.06660363483559198,0.00027741789580203,5.117204301075269,2020,4
312,42158,0,6,0.004545454545454545,0.5083333333333333,1320,0,1,1,9507,9507,14.168405365126677,0.0,0.07057214976861591,0.0074005550416281225,7.196820590461772,2021,10
101,136278,1,0,0.0,0.3763440860215054,1395,0,1,0,9505,9505,18.104761904761904,0.0,0.05522827687776141,0.0007411266592798597,6.808739255014327,2021,7
61,1248,10,0,0.0,0.44561016013252347,1811,0,1,0,9500,9500,11.771995043370508,0.0,0.08493842753394379,0.0488390712570056,5.242825607064018,2020,6
57,31271,6,3,0.0034762456546929316,0.8146002317497103,863,2,1,0,9486,9486,13.493598862019915,0.0023148148148148147,0.07410140191841467,0.0018227168073676131,10.979166666666666,2023,1
63,40701,0,0,0.0,0.7455968688845401,2555,0,1,1,9479,9479,4.975853018372703,0.0,0.20094936708860758,0.0015478354871996463,3.708528951486698,2018,5
214,1808,9,0,0.0,0.4647828797008103,4813,1,1,0,9478,9478,4.236924452391596,0.0002077274615704196,0.23599535816014347,0.11829740187949143,1.968840880764437,2012,3
100,179026,8,3,0.000952683391552874,0.7653223245474754,3149,0,1,1,9455,9455,3.9232365145228214,0.0,0.25486463620981387,0.0005585749635529837,3.0015873015873016,2016,10
132,4824,0,0,0.0,0.8523676880222841,718,0,1,1,9449,9449,15.43954248366013,0.0,0.06476190476190476,0.027357512953367875,13.141863699582753,2023,6
259,16055,0,92,0.11917098445595854,1.3186528497409327,772,0,1,1,9425,9425,9.258349705304518,0.0,0.10799915128368343,0.0161310413552566,12.192755498059508,2023,4
198,2329,14,0,0.0,0.3877650499634414,4103,1,1,0,9410,9410,5.914519170333124,0.00024366471734892786,0.16905748592073105,0.08497854077253218,2.292884990253411,2014,3
168,12051,0,0,0.0,0.9554390563564875,763,0,1,0,9409,9409,12.906721536351165,0.0,0.07747077577045695,0.013939595087952207,12.315445026178011,2023,4
130,25569,0,0,0.0,0.34361988733774185,4083,0,1,0,9408,9408,6.705630791161796,0.0,0.1491125518120948,0.005084082909659757,2.3036238981390795,2014,3
147,2592,4,0,0.0,0.6560877091748413,1733,0,1,0,9381,9381,8.25065963060686,0.0,0.12118951183116607,0.05669109139992287,5.4100346020761245,2020,8
390,36944,0,0,0.0,0.21199143468950749,5137,0,1,1,9376,9376,8.609733700642792,0.0,0.11613522448544311,0.010556232237109216,1.8248345659789802,2011,5
530,6842,0,0,0.0,1.034927234927235,2405,0,1,0,9361,9361,3.760948171956609,0.0,0.26586199530014953,0.07745141020020459,3.8906899418121363,2018,10
1123,8250,0,0,0.0,0.33697112155809267,5956,0,1,1,9359,9359,4.663178873941206,0.0,0.2144230769230769,0.1361047145800509,1.5710928319623971,2009,2
39,181066,0,7,0.0043586550435865505,1.1818181818181819,1606,0,1,0,9356,9356,4.929399367755532,0.0,0.20284279149299989,0.0002153898833028658,5.822028624766646,2020,12
199,10838,5,68,0.017494211474144584,0.4918960638024183,3887,0,1,1,9353,9353,4.89173640167364,0.0,0.20440453282018387,0.01835962727188855,2.4056069958847734,2014,10
11,513,5,0,0.0,0.35464315238357674,3629,0,1,0,9349,9349,7.264180264180264,0.0,0.1376470588235294,0.021400778210116732,2.575482093663912,2015,6
71,7977,6,3,0.0006901311249137336,0.26754083275822405,4347,1,1,1,9342,9342,8.032674118658642,0.00022999080036798528,0.12447821898747725,0.00889947355226874,2.1485740570377185,2013,6
338,304605,0,0,0.0,0.31508739650413986,2174,0,1,1,9341,9341,13.636496350364963,0.0,0.07332476985656176,0.0011096301451711391,4.294712643678161,2019,6
58,38932,7,0,0.0,0.6867469879518072,830,4,1,0,9318,9318,16.347368421052632,0.0048134777376654635,0.061165361090245736,0.0014897387820101199,11.212996389891696,2023,2
392,16035,15,100,1.8518518518518519,18.87037037037037,54,0,1,1,9264,9264,9.09126594700687,0.0,0.10998381003777657,0.024444998752806184,168.43636363636364,2025,4
106,336,0,0,0.0,0.1727810650887574,5070,0,1,1,9257,9257,10.567351598173516,0.0,0.09462086843810759,0.314540059347181,1.8254782094261486,2011,7
373,42925,3,18,0.02406417112299465,1.2259358288770053,748,0,1,1,9256,9256,10.093784078516903,0.0,0.09906017068164633,0.008689372408330615,12.357810413885181,2023,5
293,52217,0,1,0.0004904364884747426,0.6699362432564983,2039,2,1,1,9256,9256,6.775988286969254,0.000980392156862745,0.14756400561737062,0.005611091960626604,4.537254901960784,2019,10
409,3182,1,0,0.0,3.3203463203463204,462,0,1,0,9256,9256,6.033898305084746,0.0,0.16571243383385545,0.1284951303801445,19.99136069114471,2024,2
65,3588,5,3,0.00102880658436214,0.27400548696844995,2916,0,1,1,9256,9256,11.584480600750938,0.0,0.08631306038673436,0.018110894399554194,3.1731230716489542,2017,5
773,37076,7,17,0.0070103092783505155,0.6527835051546391,2425,0,1,1,9250,9250,5.843335439039798,0.0,0.1711166360393471,0.020848504463683686,3.8128606760098926,2018,10
152,45538,9,0,0.0,0.5151294203426905,2743,0,1,1,9235,9235,6.535739561217269,0.0,0.15298830662624513,0.003337798370627374,3.365524781341108,2017,11
113,44668,9,24,0.007807417046193884,0.7631750162654521,3074,0,1,0,9231,9231,3.9347826086956523,0.0,0.2541161178509532,0.00252971859678972,3.001951219512195,2016,12
147,90527,5,0,0.0,1.0862608695652174,2875,1,1,0,9223,9223,2.953250080051233,0.0003477051460361613,0.3385732870771899,0.0016238069989395545,3.206884561891516,2017,7
232,41232,18,4,0.0014331780723754925,0.5073450376209244,2791,0,1,1,9213,9213,6.50635593220339,0.0,0.15367918385066204,0.0056265612494846365,3.299785100286533,2017,10
75,354023,3,9,0.00909090909090909,1.0343434343434343,990,0,1,1,9210,9210,8.994140625,0.0,0.11117142546954728,0.00021185004406480917,9.29364278506559,2022,9
721,788,2,2,0.0013333333333333333,0.252,1500,0,1,1,9203,9203,24.34656084656085,0.0,0.04106910039113429,0.9138149556400507,6.131245836109261,2021,4
82,166,6,0,0.0,0.698828394210889,2902,2,1,0,9201,9201,4.53698224852071,0.0006889424733034792,0.22038687241903934,0.49101796407185627,3.169479848432656,2017,6
7,39571,5,0,0.0,0.7922651933701658,2715,0,1,0,9192,9192,4.273361227336123,0.0,0.2339823778962254,0.00017689275245122814,3.3843888070692194,2017,12
69,438,20,0,0.0,1.708602516150969,2941,0,1,1,9190,9190,1.8288557213930348,0.0,0.5467304972255468,0.1571753986332574,3.123725356900068,2017,5
224,31454,16,100,0.11123470522803114,0.6840934371523916,899,0,1,1,9173,9173,14.915447154471545,0.0,0.0670372792674951,0.0071212843745032586,10.192222222222222,2022,12
50,3552,0,1,0.00024324981756263683,0.19630260277304792,4111,0,1,0,9163,9163,11.354399008674102,0.0,0.08806198166739415,0.014072614691809739,2.2283560311284045,2014,2
106,412268,5,40,0.024539877300613498,0.5417177914110429,1630,0,1,1,9154,9154,10.366930917327293,0.0,0.09645002730748226,0.00025711368063085024,5.61250766400981,2020,12
631,2201,0,3,0.003778337531486146,1.4357682619647356,794,0,1,1,9142,9142,8.019298245614035,0.0,0.12468555178825332,0.2865576748410536,11.49937106918239,2023,3
335,1232162,16,47,0.017279411764705883,0.8338235294117647,2720,0,1,1,9135,9135,4.027777777777778,0.0,0.24824868651488616,0.0002718796133303792,3.3572216097023153,2017,12
0,80289,6,0,0.0,0.7067018072289156,2656,0,1,1,9120,9120,4.85881726158764,0.0,0.20578883894309835,0.0,3.432442604441099,2018,2
245,68541,7,0,0.0,0.8494856524093124,1847,0,1,0,9107,9107,5.804333970681963,0.0,0.172266139657444,0.003574450701759505,4.928030303030303,2020,5
9,1395,5,0,0.0,0.32008052340211374,3974,0,1,1,9103,9103,7.156446540880503,0.0,0.13971880492091387,0.0064469914040114614,2.290062893081761,2014,7
144,132098,17,0,0.0,1.2908438061041292,557,0,1,1,9089,9089,12.64116828929068,0.0,0.0790979097909791,0.0010900915222673904,16.288530465949822,2023,11
107,532,6,0,0.0,0.616576819407008,2968,4,1,0,9088,9088,4.966120218579235,0.0013472549680026945,0.20134228187919462,0.20075046904315197,3.0609632873021217,2017,4
50,24261,12,0,0.0,2.209798994974874,796,0,1,0,9080,9080,5.162023877202956,0.0,0.19370113423631757,0.0020608358750309123,11.392722710163111,2023,3
103,21503,8,23,0.004705400981996726,0.300531914893617,4888,0,1,1,9075,9075,6.177671885636488,0.0,0.1618554429263993,0.004789806547619048,1.856207813458785,2012,1
108,474,13,9,0.002223320158102767,0.8945158102766798,4048,0,1,1,9042,9042,2.497100248550124,0.0,0.40042021453057614,0.22736842105263158,2.2331439861694244,2014,4
53,736,17,0,0.0,0.09862110311750599,3336,0,1,1,9037,9037,27.46808510638298,0.0,0.03640185881832264,0.07191316146540028,2.708121066826491,2016,4
522,31378,3,30,0.01733102253032929,1.3963027151935297,1731,0,1,1,9035,9035,3.738105088953248,0.0,0.267485613103143,0.016635329360400266,5.216512702078522,2020,8
21,359094,11,0,0.0,0.8089566460219152,2099,0,1,1,9032,9032,5.319199057714958,0.0,0.187977416140817,5.8480346426433115e-05,4.300952380952381,2019,8
378,540673,7,14,0.0023874488403819918,0.35743519781718963,5864,0,1,1,9030,9030,4.308206106870229,0.0,0.23208946960469495,0.0006991273854485328,1.5396419437340154,2009,5
39,22378,12,0,0.0,0.43131868131868134,364,0,1,0,9022,9022,57.46496815286624,0.0,0.017399977834423142,0.0017427052147102194,24.71780821917808,2024,5
81,769,0,0,0.0,1.1955844155844155,3850,0,1,0,9019,9019,1.9593743210949381,0.0,0.510310421286031,0.10519480519480519,2.3419890937418852,2014,11
161,21132,16,0,0.0,1.4912718204488777,802,1,1,0,9012,9012,7.535117056856187,0.0012453300124533001,0.13269721513369578,0.0076184166942696255,11.222914072229141,2023,3
53,111,5,0,0.0,0.12800726282342262,2203,0,1,1,9011,9011,31.95390070921986,0.0,0.031291611185086554,0.4732142857142857,4.088475499092559,2019,5
85,194,0,0,0.0,1.2432432432432432,814,5,1,0,9011,9011,8.904150197628459,0.006134969325153374,0.11229471815357302,0.4358974358974359,11.056441717791412,2023,3
50,11837,13,55,1.0377358490566038,17.547169811320753,53,0,1,1,9005,9005,9.682795698924732,0.0,0.10326449033977349,0.004223686433519175,166.75925925925927,2025,4
25,80053,2,5,0.006009615384615385,1.7283653846153846,832,0,1,0,9002,9002,6.260083449235049,0.0,0.15972453626568922,0.0003122892047867689,10.806722689075631,2023,2
133,50062,2,0,0.0,0.4410569105691057,2460,0,1,1,8979,8979,8.27557603686636,0.0,0.12082405345211582,0.002656652617701696,3.6485168630637954,2018,8
134,4872,4,2,0.000998003992015968,0.29890219560878245,2004,0,1,0,8965,8965,14.96661101836394,0.0,0.06680794111086326,0.027498460907038787,4.471321695760598,2019,11
95,107980,20,0,0.0,0.5776081424936387,2358,0,1,0,8957,8957,6.5763582966226135,0.0,0.1520428667113195,0.0008797844065159612,3.7969478592623993,2018,12
276,78580,0,0,0.0,0.5875429131927415,2039,0,1,0,8948,8948,7.469115191986645,0.0,0.1338697061124148,0.003512299410799048,4.386274509803922,2019,10
34,2726,10,0,0.0,0.15264669675830939,2437,0,1,1,8935,8935,24.018817204301076,0.0,0.04162936436884512,0.012467913458012467,3.6648892534864643,2018,9
27,1301,6,0,0.0,0.7227467811158799,3495,0,1,1,8931,8931,3.53562945368171,0.0,0.28280340349305866,0.020737327188940093,2.554633867276888,2015,10
121,31983,0,0,0.0,9.364864864864865,148,0,1,1,8931,8931,6.4437229437229435,0.0,0.15517241379310345,0.0037831415707853928,59.939597315436245,2024,12
115,9193,5,0,0.0,0.8555718475073314,1364,0,1,1,8930,8930,7.652099400171379,0.0,0.1306684581793752,0.012508157494017838,6.542124542124542,2021,8
17,534,5,0,0.0,0.6027479091995221,3348,0,1,0,8929,8929,4.4246778989098114,0.0,0.225979843225084,0.03177570093457944,2.666169005673335,2016,3
857,45272,11,0,0.0,1.5011074197120708,1806,1,1,1,8907,8907,3.2855035042419773,0.0005534034311012728,0.30433318365514145,0.0189296048417379,4.929164360819037,2020,6
91,25148,6,16,0.004417448923246825,0.24572059635560464,3622,0,1,1,8907,8907,10.007865168539325,0.0,0.09991019308486754,0.0036184341325698837,2.4584598399116753,2015,6
279,12639,0,25,0.04091653027823241,1.2225859247135842,611,0,1,1,8903,8903,11.918340026773762,0.0,0.08389487870619947,0.022072784810126582,14.547385620915033,2023,9
588,32427,4,30,0.012520868113522538,0.3443238731218698,2396,0,1,1,8890,8890,10.775757575757575,0.0,0.09279046226521201,0.018132478105341063,3.708802670004172,2018,11
19,1143,0,0,0.0,0.11323155216284987,5502,14,0,0,8889,8889,14.268057784911717,0.002544066872614937,0.07007874015748032,0.016608391608391608,1.6153007450481556,2010,5
31,14930,6,0,0.0,0.12242899118511263,1021,0,1,1,8867,8867,70.936,0.0,0.014095624718087505,0.0020762172660906838,8.676125244618396,2022,8
409,23091,20,22,0.010343206393982134,0.4800188058298072,2127,0,1,1,8862,8862,8.679725759059746,0.0,0.11519801421640528,0.01771176164905595,4.1644736842105265,2019,7
108,2370,8,1,0.0002187705097352877,0.15160796324655437,4571,1,1,1,8853,8853,12.774891774891774,0.00021872265966754156,0.07826970860627964,0.04555040067482075,1.9363517060367454,2012,11
22,24599,0,0,0.0,0.7038183694530443,969,0,1,0,8846,8846,12.970674486803519,0.0,0.07708827851249012,0.0008943089430894309,9.119587628865979,2022,9
344,44786,20,25,0.01203659123736158,0.4000962927298989,2077,0,1,1,8838,8838,10.635379061371841,0.0,0.09401516008598258,0.0076808002322102395,4.253128007699711,2019,9
240,249,0,100,4.3478260869565215,3.5217391304347827,23,0,1,0,8837,8837,109.09876543209876,0.0,0.009164969450101833,0.96,368.2083333333333,2025,5
1,25753,7,0,0.0,0.2060544904137235,4955,5,1,1,8836,8836,8.654260528893241,0.0010088781275221952,0.1155369469276904,3.8828919779451735e-05,1.7828894269572235,2011,10
173,12198,7,0,0.0,0.3082005441119316,2573,0,1,1,8834,8834,11.139974779319042,0.0,0.08975664968873798,0.014181490286089024,3.432012432012432,2018,5
2,68498,8,0,0.0,0.4647364513734224,2694,10,0,1,8834,8834,7.055910543130991,0.0037105751391465678,0.1417091114883984,2.9197506532942088e-05,3.277922077922078,2018,1
232,135984,1,0,0.0,0.9198564593301436,3344,0,1,1,8833,8833,2.8715864759427827,0.0,0.3482001358388046,0.0017060705224840975,2.6406576980568013,2016,3
146,1122,4,0,0.0,0.5479674796747968,615,0,1,1,8823,8823,26.181008902077153,0.0,0.038191296464188576,0.13000890471950133,14.323051948051948,2023,9
177,52274,7,0,0.0,0.30899532710280375,5136,0,1,1,8816,8816,5.555135475740391,0.0,0.17999319496427357,0.0033859397417503588,1.7161767568619817,2011,5
58,112157,14,0,0.0,1.793913507741591,1873,0,1,1,8810,8810,2.6220238095238093,0.0,0.3813415049370106,0.0005171276235310901,4.701173959445037,2020,4
42,617,15,0,0.0,0.5613154960981048,1794,0,1,0,8810,8810,8.74875868917577,0.0,0.1142889569855862,0.06796116504854369,4.908077994428969,2020,6
60,517,3,0,0.0,3.8870056497175143,177,0,1,1,8798,8798,12.787790697674419,0.0,0.07819070348903284,0.11583011583011583,49.42696629213483,2024,11
321,63626,19,0,0.0,0.8387342737323675,2623,0,1,1,8791,8791,3.995909090909091,0.0,0.2502274795268426,0.005045028054127964,3.3502286585365852,2018,3
288,29332,16,0,0.0,0.1765951813608684,3777,0,1,1,8786,8786,13.172413793103448,0.0,0.07590759075907591,0.00981829338969761,2.3255690841715193,2015,1
265,98037,9,0,0.0,0.3413793103448276,2900,0,1,1,8771,8771,8.859595959595959,0.0,0.11285909712722299,0.0027030335176156184,3.0234401930368837,2017,6
105,5545,0,31,0.01858513189448441,0.6660671462829736,1668,0,1,1,8754,8754,7.879387938793879,0.0,0.12689891490576813,0.018932564010097366,5.245056920311564,2020,10
97,250150,10,100,0.13404825737265416,0.7868632707774799,746,0,1,1,8749,8749,14.904599659284498,0.0,0.06708571428571429,0.00038776578946316426,11.712182061579652,2023,5
913,32504,7,100,0.028876696505919723,0.29714120704591396,3463,0,1,1,8744,8744,8.497570456754131,0.0,0.11766723842195541,0.02808798646362098,2.5242494226327943,2015,12
170,5768,0,0,0.0,0.23684210526315788,5282,0,1,1,8738,8738,6.984812150279776,0.0,0.1431513903192585,0.029467845380481885,1.6539844785159947,2010,12
12,238,13,0,0.0,0.6936866718628215,2566,0,1,0,8737,8737,4.908426966292135,0.0,0.20370794232089723,0.0502092050209205,3.403583950136346,2018,5
1247,145758,9,93,0.0248,0.44693333333333335,3750,0,1,1,8735,8735,5.2118138424821,0.0,0.19184981684981686,0.008555217859617588,2.3287123433751,2015,2
67,10321,6,0,0.0,0.46808510638297873,3572,0,1,0,8734,8734,5.223684210526316,0.0,0.19141385231825989,0.006490990118194148,2.4444444444444446,2015,8
326,111226,4,26,0.006419753086419753,0.5972839506172839,4050,0,1,1,8732,8732,3.6097560975609757,0.0,0.27699530516431925,0.0029309430264234403,2.155517156257714,2014,4
177,31930,17,0,0.0,0.5164119977362762,3534,0,1,0,8707,8707,4.770958904109589,0.0,0.20957740009186954,0.005543202530456297,2.4630834512022632,2015,9
64,763,0,0,0.0,2.202409638554217,415,0,1,0,8702,8702,9.520787746170678,0.0,0.10502125703780306,0.08376963350785341,20.91826923076923,2024,4
64,636163,8,9,0.0030906593406593405,0.4800824175824176,2912,0,1,1,8693,8693,6.218168812589413,0.0,0.16080055210489994,0.0001006029891663156,2.9842087195331275,2017,6
248,12728,0,3,0.005607476635514018,1.4598130841121495,535,0,1,0,8687,8687,11.122919334186939,0.0,0.08989410681399632,0.01948307015476471,16.207089552238806,2023,12
170,759,4,0,0.0,0.11793103448275861,2900,0,1,0,8676,8676,25.36842105263158,0.0,0.03941454419730322,0.2236842105263158,2.9906928645294726,2017,6
177,37163,18,59,0.0157543391188251,0.2686248331108144,3745,0,1,1,8675,8675,8.623260437375745,0.0,0.11595205163669894,0.004762673555053277,2.315803523758676,2015,2
454,307265,9,0,0.0,0.5007468259895445,2678,0,1,1,8669,8669,6.4645786726323635,0.0,0.15467128027681662,0.001477547141564638,3.235908921239268,2018,1
107,172394,0,0,0.0,0.48727272727272725,2475,0,1,0,8669,8669,7.188225538971808,0.0,0.13910034602076124,0.0006206676527741524,3.501211631663974,2018,8
20,3736,8,0,0.0,1.797191887675507,641,0,1,0,8668,8668,7.524305555555555,0.0,0.13288729957319184,0.005351886540005352,13.501557632398754,2023,8
748,16094,0,3,0.0011587485515643105,0.5600617999227501,2589,2,1,0,8665,8665,5.975862068965517,0.0007722007722007722,0.16732056312024002,0.04647406026716371,3.3455598455598454,2018,4
90,2688,0,0,0.0,1.021410579345088,794,0,1,0,8658,8658,10.675709001233045,0.0,0.09365977595565307,0.0334696913350688,10.89056603773585,2023,3
437,22146,2,27,0.0063574287732517075,0.17588886272663057,4247,0,1,1,8654,8654,11.585006693440429,0.0,0.08630849220103987,0.01973179211631372,2.037193973634652,2013,10
149,50961,0,100,0.13793103448275862,1.4386206896551723,725,0,1,1,8653,8653,8.296260786193672,0.0,0.12052230182574532,0.00292374710568659,11.918732782369146,2023,5
21,254,2,0,0.0,1.0107913669064748,4170,2,1,0,8640,8640,2.0498220640569396,0.0004795013186286262,0.4877907649577595,0.08235294117647059,2.0714456964756653,2013,12
101,84884,5,21,0.03271028037383177,0.6915887850467289,642,0,1,1,8639,8639,19.457207207207208,0.0,0.05138888888888889,0.0011898450845261237,13.435458786936236,2023,8
